offset_deg,e_day_Wh
-22,1206.558573201134
-21,1213.8401683883908
-20,1220.8725781958333
-19,1227.6564864187312
-18,1234.195043652495
-17,1240.4921408098603
-16,1246.5424949935393
-15,1252.3469403946438
-14,1258.3082338764711
-13,1264.0567682046521
-12,1269.532288227047
-11,1274.7357619376137
-10,1279.6681635055475
-9,1284.3304692763795
-8,1288.7236539473558
-7,1292.8486869141188
-6,1296.7324039780697
-5,1300.5002916368271
-4,1303.9734703588138
-3,1307.1528833459631
-2,1310.0394472192456
-1,1312.634049290928
0,1314.9374393619028
1,1316.8382647356952
2,1318.499101952583
3,1319.9206488847126
4,1321.1035768713648
5,1322.0485291328441
6,1322.75611933491
7,1323.2269303039
8,1323.597435638738
9,1323.8548198372819
10,1323.906851725299
11,1323.753975886021
12,1323.3966009885767
13,1322.835099292849
14,1322.069806293721
15,1321.2509959137465
16,1320.5112012154311
17,1319.6025075389582
18,1318.5252498965233
19,1317.2797355846496
20,1315.8662442756195
21,1314.285028218757
22,1312.5363125505983
