offset_deg,e_day_Wh
-22,1805.3645031707902
-21,1810.7266349946628
-20,1816.6893954295574
-19,1822.7477389362016
-18,1828.5063666099816
-17,1833.9683265479994
-16,1839.13656848015
-15,1844.0139384128374
-14,1848.6031735435258
-13,1852.9068974449256
-12,1856.9297825342705
-11,1865.8332311858892
-10,1874.560487049509
-9,1882.9511848754034
-8,1891.0010999810897
-7,1898.743090596502
-6,1906.4285320207277
-5,1913.7724384736541
-4,1920.712345058413
-3,1927.247506538769
-2,1933.377365862447
-1,1939.1014946548307
0,1944.4195478514239
1,1948.9435902578732
2,1953.2116812713216
3,1957.1728815549682
4,1960.8265908348517
5,1964.172214324065
6,1967.209150511915
7,1969.9367807232638
8,1972.3544601925207
9,1974.4615104080435
10,1976.2572125282436
11,1977.7408017123503
12,1978.9114622426164
13,1979.8642909078246
14,1981.0782267752707
15,1982.0893685209903
16,1982.8450881301703
17,1983.3446755253754
18,1983.5873790025485
19,1983.5724032694845
20,1983.2989078313972
21,1982.7660057091077
22,1981.9727624785842
