offset_deg,e_day_Wh
-22,982.4732250531185
-21,987.4027621333194
-20,992.1460772325215
-19,996.699403914834
-18,1001.063487402761
-17,1005.2390955247458
-16,1009.2270153653776
-15,1013.0984749370336
-14,1016.8046587785102
-13,1020.3123898842484
-12,1023.6224886441441
-11,1026.735781709238
-10,1029.653099275387
-9,1032.3752724728938
-8,1034.9031308620051
-7,1037.2375000343468
-6,1039.379199320479
-5,1041.4159111533659
-4,1043.302071640313
-3,1044.967647731342
-2,1046.41328975225
-1,1047.6397656076126
0,1048.647822848701
1,1049.5181753565384
2,1050.2111773525078
3,1050.727448024025
4,1051.0675920287817
5,1051.232198438715
6,1051.2218397807155
7,1051.037071174186
8,1050.9556750437682
9,1050.7243156960508
10,1050.3257491730717
11,1049.7603748141687
12,1049.0285699055748
13,1048.1306894019474
14,1047.067065744418
15,1045.838008774802
16,1044.914046151493
17,1043.8615932097705
18,1042.0591755396526
19,1040.1713221747223
20,1038.1980775448174
21,1036.1394890788251
22,1033.995607866855
