offset_deg,e_day_Wh
-22,1413.2626602761245
-21,1422.7967238982
-20,1432.0292619614606
-19,1440.9588860775502
-18,1449.5845269725205
-17,1457.9053832099755
-16,1465.9215809170346
-15,1473.6338565963429
-14,1481.039864753025
-13,1488.1395532941615
-12,1494.933004907185
-11,1501.4204224498478
-10,1507.6769739983038
-9,1513.6953177847613
-8,1519.3854675671241
-7,1524.7479782222342
-6,1529.9393094387003
-5,1534.786931402929
-4,1539.2786890113841
-3,1543.4153837306733
-2,1547.1978664090875
-1,1550.6270319583641
0,1553.703814390855
1,1556.1941354166975
2,1558.383414159086
3,1560.4202797092905
4,1562.363058074687
5,1564.015656564497
6,1565.4791159166946
7,1566.7754781376316
8,1567.828895300972
9,1568.6403635228996
10,1569.2109177597756
11,1569.5416293840967
12,1569.6336038522313
13,1569.4879784700179
14,1569.1059202593374
15,1568.4886239273133
16,1567.637309938966
17,1566.5765866114098
18,1565.8221860506203
19,1564.8502114459072
20,1563.6618280086363
21,1563.0158121887455
22,1562.2700152720145
