offset_deg,e_day_Wh
-22,889.5153786797614
-21,894.9196610301242
-20,900.3556149297876
-19,905.8548700159184
-18,911.1557035253966
-17,916.2574498753818
-16,921.1595009804948
-15,925.861303809468
-14,930.3623580919979
-13,934.6622141582493
-12,938.7604708967937
-11,942.6567738194055
-10,946.3508132233017
-9,949.8423224431319
-8,953.1310761864589
-7,956.216888947609
-6,959.0996134957292
-5,961.7791394336601
-4,964.2553918248828
-3,966.5283298863027
-2,968.644849793187
-1,970.5455207309053
0,972.2168915710042
1,973.5957956005957
2,974.9826049218541
3,976.187597639946
4,977.2108980588155
5,978.0526562608629
6,978.7130473400607
7,979.1922706851735
8,979.4905493129437
9,979.6081292511205
10,979.5845819514091
11,979.4513159164895
12,979.1409537962315
13,978.6537945962674
14,977.990157154416
15,977.5493930159445
16,977.0189614949627
17,976.3410236741511
18,975.515923223677
19,974.7434095105681
20,974.1540555600347
21,973.4389690527805
22,972.5984670624695
