offset_deg,e_day_Wh
-22,1679.654345006874
-21,1686.4298471350319
-20,1692.910727314029
-19,1700.0574429890457
-18,1710.5027114594245
-17,1720.6095887800025
-16,1730.3759522380449
-15,1739.8001610997715
-14,1748.8809443246066
-13,1757.6173209232547
-12,1766.008541551032
-11,1774.0540444154628
-10,1781.753421131792
-9,1789.3568562637336
-8,1796.7002866466496
-7,1803.6604850966044
-6,1810.3826926550003
-5,1816.7956562902182
-4,1822.7892479319228
-3,1828.3636881503498
-2,1833.5192093592836
-1,1838.2560482629087
0,1842.574439168595
1,1846.1351964488158
2,1849.3357397356663
3,1852.1761173701407
4,1854.6563611987667
5,1856.806804234692
6,1858.6953793449106
7,1860.2612548869743
8,1861.6859158904326
9,1862.914951824615
10,1863.8543732247763
11,1864.5041704980422
12,1864.864319095068
13,1864.9347782182563
14,1864.7154897434789
15,1864.2063773513614
16,1863.407345864523
17,1862.3182807875712
18,1860.939048047055
19,1859.269493928929
20,1857.8852515992767
21,1856.3245806901073
22,1854.5579408543413
