offset_deg,e_day_Wh
-22,1184.3019556162549
-21,1191.300281334589
-20,1198.0527918815349
-19,1204.5598517268495
-18,1210.8279584406805
-17,1216.8519412654323
-16,1222.6312729221454
-15,1228.552802018392
-14,1234.312600270768
-13,1239.7979894041312
-12,1245.0095953985324
-11,1249.948066377765
-10,1254.6140690250002
-9,1259.0082851493617
-8,1263.1314084007008
-7,1266.9841411305156
-6,1270.5671913975023
-5,1274.0672980942684
-4,1277.2680419267049
-3,1280.1688070331056
-2,1282.770199150953
-1,1285.0714321251653
0,1287.0727147279508
1,1288.7405073674965
2,1290.15954088615
3,1291.3304065460604
4,1292.25368862232
5,1292.9299630463074
6,1293.3597961765151
7,1293.714768586829
8,1293.938652618685
9,1293.9442797676556
10,1293.732141390145
11,1293.3027123629445
12,1292.6564505287756
13,1291.793796261798
14,1290.7280058581155
15,1289.9054224930348
16,1288.9049070602316
17,1287.726923833035
18,1286.371924523652
19,1284.8403482179153
20,1283.132621403482
21,1281.2491580906624
22,1279.1903600249861
