offset_deg,e_day_Wh
-22,1550.9235736012881
-21,1557.1072368567225
-20,1563.0232395293501
-19,1568.6732923828458
-18,1574.0590746848334
-17,1579.182229877066
-16,1584.0443614205913
-15,1588.6470288174905
-14,1592.9917438106354
-13,1597.0799667627912
-12,1605.7060769655611
-11,1615.1430210246626
-10,1624.2553476833673
-9,1633.1868788208558
-8,1641.9954057227724
-7,1650.64479391951
-6,1658.8910040947012
-5,1666.7325470088708
-4,1674.1682791982817
-3,1681.1973284504297
-2,1687.8190379692905
-1,1694.0329234780509
0,1699.8386395237817
1,1704.8070752119488
2,1709.4375027402632
3,1713.822338897482
4,1717.9115821600803
5,1721.7047862047161
6,1725.2018507939206
7,1728.4027356159208
8,1731.3074520872196
9,1733.916056083899
10,1736.2286414635496
11,1738.245334265342
12,1739.9662874981373
13,1741.391676444714
14,1742.5216944246995
15,1743.3565489703099
16,1743.8964583781033
17,1744.1635340786154
18,1744.5699814407908
19,1745.2573850320734
20,1745.7720750568365
21,1746.0614201382775
22,1746.1260556456023
