offset_deg,e_day_Wh
-22,1084.0566727066707
-21,1091.940321773649
-20,1099.5935827423573
-19,1107.0155206998165
-18,1114.2053321436206
-17,1121.1623315088475
-16,1127.8859397603
-15,1134.3756745889689
-14,1140.6311418726582
-13,1146.6520281464666
-12,1152.438093890611
-11,1158.1743262461123
-10,1163.8313492325376
-9,1169.445060106574
-8,1174.85866502817
-7,1179.9760932967679
-6,1184.797436668607
-5,1189.3228284080296
-4,1193.5524396322824
-3,1197.486475891184
-2,1201.1251739632949
-1,1204.4687988536825
0,1207.5176409811725
1,1210.102435303304
2,1212.4445349022328
3,1214.5442386181207
4,1216.4018574624438
5,1218.0177197800645
6,1219.392171247171
7,1220.525573988104
8,1221.4183054580562
9,1222.0707572843755
10,1222.5020818219614
11,1222.9827019872482
12,1223.4477885162105
13,1223.8547107626443
14,1224.0849350340757
15,1224.1389463125106
16,1224.0172393982252
17,1223.72031807627
18,1223.2486943613749
19,1222.6028878216687
20,1221.7834249814182
21,1220.7908388028013
22,1219.6256682465964
