offset_deg,e_day_Wh
-22,1693.5784481385099
-21,1702.06973370236
-20,1710.268256022219
-19,1718.715025982498
-18,1726.919383130783
-17,1734.802512656217
-16,1742.3657885187922
-15,1749.6106414331857
-14,1756.5385482076535
-13,1763.1510220271882
-12,1769.4496035308707
-11,1775.4358525666992
-10,1781.1522026530529
-9,1786.8678737833375
-8,1792.2419498856802
-7,1797.2761571199576
-6,1801.9721908809147
-5,1806.3317099762567
-4,1810.5104868296894
-3,1814.3334159744093
-2,1817.791187799003
-1,1820.8853090417333
0,1823.6172102082157
1,1825.955959241067
2,1827.9807293412616
3,1829.6924747006385
4,1831.0920670046014
5,1832.180303804158
6,1832.9579089064441
7,1833.4255314540883
8,1833.7420529749597
9,1833.800975231469
10,1833.588174082357
11,1833.104151305682
12,1832.4778978784584
13,1831.904177625927
14,1831.1339425004646
15,1830.1515894105746
16,1828.9144397511445
17,1827.4225069897027
18,1825.6757421700045
19,1823.6740342781322
20,1821.4172108130235
21,1819.0448451702732
22,1816.960688514544
