offset_deg,e_day_Wh
-22,927.5811698035972
-21,933.428721858008
-20,939.097739592908
-19,944.5873208430535
-18,949.8966341140621
-17,955.0249143178934
-16,959.9714589656097
-15,964.7512933600899
-14,969.7027494855187
-13,974.4448001013147
-12,978.976924941481
-11,983.2986549990765
-10,987.4095701836754
-9,991.3092971323065
-8,994.9975071574827
-7,998.4739143189945
-6,1001.845882259139
-5,1005.0331263245507
-4,1007.982687305137
-3,1010.694420957991
-2,1013.1682205048205
-1,1015.4040152568166
0,1017.401769323986
1,1019.1247532160697
2,1020.6510365302763
3,1021.980661401222
4,1023.1136895180607
5,1024.050208061821
6,1024.7903305900882
7,1025.5133933194388
8,1026.1488394362166
9,1026.6041612860142
10,1026.8795131500779
11,1026.9750706043546
12,1026.891030104207
13,1026.627608604955
14,1026.54099104355
15,1026.3452360996532
16,1026.0034741037773
17,1025.5159854208982
18,1024.883067736213
19,1024.1050357844804
20,1023.1822211184087
21,1022.1149719163034
22,1020.9036528290559
