offset_deg,e_day_Wh
-22,878.3823347339037
-21,883.1236006145857
-20,887.69428758851
-19,892.1743506127891
-18,896.533462795762
-17,900.7067286369131
-16,904.693925754673
-15,908.4948757318818
-14,912.1094422718884
-13,915.537529418938
-12,918.779079839888
-11,921.8340731649282
-10,924.7026972026053
-9,927.3851057104207
-8,929.8810091677835
-7,932.1905194747656
-6,934.3137780630668
-5,936.2509545650257
-4,938.0022455355534
-3,939.5677719229125
-2,940.9817833878546
-1,942.1922457055074
0,943.1938203122
1,944.0813602683571
2,944.7970629165807
3,945.4830810261044
4,946.1417573424862
5,946.6363091623941
6,946.967046103717
7,947.1342955615187
8,947.1384020603175
9,946.9797266521812
10,946.6586463607885
11,946.1755536715901
12,945.5308560681726
13,944.7249756148749
14,943.7583485856976
15,942.63142513948
16,941.7252574213644
17,940.8556490540768
18,939.8636458352744
19,938.7497386359837
20,937.3930754012101
21,935.8167161158274
22,934.173686462547
