offset_deg,e_day_Wh
-22,1888.72193626532
-21,1898.0126694568507
-20,1906.9794052462362
-19,1915.622596281357
-18,1923.9428084101246
-17,1932.5968834444989
-16,1940.9485506711503
-15,1948.9385813988847
-14,1956.5681312843435
-13,1963.8383784150078
-12,1970.7513646815241
-11,1977.3077023432543
-10,1983.50813499588
-9,1989.5709526649682
-8,1995.2732348490324
-7,2000.5941552318825
-6,2005.5348298391639
-5,2010.0963338749789
-4,2014.2885826524061
-3,2018.2266363932677
-2,2021.7521228147668
-1,2024.8659444895118
0,2027.56892718562
1,2029.89602716104
2,2031.8668315080258
3,2033.4816509399266
4,2034.770198050192
5,2035.8017841518274
6,2036.5196182098525
7,2036.9238045395805
8,2037.0143952328422
9,2036.7913894544167
10,2036.254732883621
11,2035.5391648260847
12,2034.8408435822469
13,2033.8436127113507
14,2032.5471256639637
15,2030.9509790996626
16,2029.1220284296069
17,2027.5482257704855
18,2025.7164037275957
19,2023.626298959081
20,2021.277614703181
21,2018.670021681513
22,2015.8031591695458
