offset_deg,e_day_Wh
-22,1987.7040569043384
-21,1995.3124034339558
-20,2002.5887589248152
-19,2009.5348040242973
-18,2016.1521953009287
-17,2022.4425603392415
-16,2028.7515373444157
-15,2035.7216728020717
-14,2042.285747681059
-13,2048.4455323484462
-12,2054.204407862579
-11,2064.4132670882827
-10,2076.9936122111685
-9,2089.092203496144
-8,2100.7014051323795
-7,2111.815467640953
-6,2122.4299427312253
-5,2132.541321079606
-4,2142.146795370242
-3,2151.244098203167
-2,2159.831387026383
-1,2167.907159837178
0,2175.471132625539
1,2181.9216033158827
2,2187.989588204954
3,2193.642530728981
4,2198.879583741199
5,2203.7000409448156
6,2208.103320209633
7,2212.088949278269
8,2215.6565534631063
9,2218.8058449763457
10,2221.536613607254
11,2223.848718522636
12,2225.7420810153108
13,2227.216678063144
14,2228.6925663377206
15,2230.474975460871
16,2231.924143181167
17,2233.040501061718
18,2233.8245289285414
19,2234.276750791415
20,2234.3977310990113
21,2234.188071306605
22,2233.6484067390934
