offset_deg,e_day_Wh
-22,1877.9098319778755
-21,1887.9114798561168
-20,1897.567276775239
-19,1907.4494859928263
-18,1917.0956959558232
-17,1926.3664803609154
-16,1935.264226805025
-15,1943.7913348288332
-14,1951.9502042820925
-13,1959.743224614379
-12,1967.1727649622644
-11,1974.2411649318892
-10,1980.98178907999
-9,1987.6464601323228
-8,1993.9261283555866
-7,1999.823127530442
-6,2005.339704200182
-5,2010.4780111489058
-4,2015.3769698339129
-3,2019.885340942324
-2,2023.9905846179136
-1,2027.6944764159848
0,2030.9986526804496
1,2033.7045078694405
2,2036.0764183845042
3,2038.1154072069614
4,2039.8223544732004
5,2041.1980061377512
6,2042.2429744291262
7,2042.9577370027384
8,2043.470615556951
9,2043.716536805041
10,2043.664878689532
11,2043.3157684486991
12,2042.734041269467
13,2042.256955477131
14,2041.5495846489296
15,2040.5883692822833
16,2039.3729275542096
17,2037.9027687605198
18,2036.1772939771251
19,2034.19579697847
20,2031.9574654146863
21,2029.5316007080933
22,2027.377582135111
