offset_deg,e_day_Wh
-22,457.4642218260159
-21,459.69898338249453
-20,461.92804583257026
-19,464.0973851180445
-18,466.19024566787107
-17,468.2058494565424
-16,470.1434804554098
-15,472.00247988676426
-14,473.7822423263832
-13,475.4822124625745
-12,477.1018823690074
-11,478.64078918377606
-10,480.0985131126355
-9,481.47467569309515
-8,482.7689382700241
-7,483.9810006439468
-6,485.1105998612428
-5,486.15750912163344
-4,487.123074171957
-3,488.0144187879464
-2,488.81229172292774
-1,489.51660158059644
0,490.1272911239031
1,490.9358881318271
2,491.6701252258965
3,492.3299750396493
4,492.91543212833955
5,493.42651571416144
6,493.8632699484867
7,494.22576371777086
8,494.51409029806376
9,494.7283669484086
10,494.8687344777637
11,494.9806083382243
12,495.2750057365919
13,495.50216512791224
14,495.66223296809204
15,495.75537513919306
16,495.7817765230237
17,495.74164058032466
18,495.93256600193615
19,496.1100033155949
20,496.22815107559825
21,496.31287680045693
22,496.39338711475637
