offset_deg,e_day_Wh
-22,2041.241161509547
-21,2051.6409554315605
-20,2061.6693423339634
-19,2071.3272439199463
-18,2080.615633942686
-17,2089.5355278223183
-16,2098.0879731906593
-15,2106.873710547583
-14,2115.2944152736077
-13,2123.3104303027094
-12,2130.9994225783244
-11,2138.6326768672543
-10,2145.827998254977
-9,2152.586665477377
-8,2158.909917063887
-7,2164.798945865179
-6,2170.2548939463095
-5,2175.2788478305615
-4,2179.8718340819696
-3,2184.0348152167603
-2,2187.768685935724
-1,2191.1270872615155
0,2194.026599315609
1,2196.2983709833934
2,2198.167139508096
3,2199.6332579347372
4,2200.696989180274
5,2201.3585125554455
6,2201.764457707438
7,2201.828732576992
8,2201.532923885874
9,2201.1057859678467
10,2200.510106234757
11,2199.5825421636905
12,2198.322857749393
13,2196.730753115392
14,2194.805865122255
15,2192.5477681935117
16,2189.955975361557
17,2187.054494958762
18,2184.270048355581
19,2181.5104698943123
20,2178.4622101898417
21,2175.1855987453123
22,2172.374326580981
