offset_deg,e_day_Wh
-22,1408.6555791172923
-21,1414.6380536349989
-20,1420.359268280109
-19,1425.8197686628791
-18,1431.0201090304417
-17,1435.9608493143082
-16,1440.6425522902332
-15,1445.291254241207
-14,1449.9807171415605
-13,1454.3775211546854
-12,1460.1290279358307
-11,1470.0731066109092
-10,1479.6722601851736
-9,1488.9197972195489
-8,1497.8105329247269
-7,1506.3403314677273
-6,1514.5058238616398
-5,1522.3042241318744
-4,1529.8211544669414
-3,1537.0198030053054
-2,1543.807171502711
-1,1550.1818649015286
0,1556.1427053778905
1,1561.2471509255806
2,1565.9967199934647
3,1570.4365083929033
4,1574.570208033363
5,1578.3925938381917
6,1581.9031870834995
7,1585.1016275117327
8,1587.987665353393
9,1590.5611543258794
10,1593.1912219163155
11,1595.5392158093418
12,1597.6011687695116
13,1599.37725154612
14,1600.867709995457
15,1602.0728612828989
16,1602.993090398564
17,1603.6288469516212
18,1603.9806422149845
19,1604.7804590368842
20,1605.3507399352075
21,1605.6832287522184
22,1605.778749774689
