offset_deg,e_day_Wh
-22,1270.579465365151
-21,1276.5200441241207
-20,1282.2176306888127
-19,1287.6737492512477
-18,1292.889918240201
-17,1298.3699030146227
-16,1303.629730465623
-15,1308.6247209263552
-14,1313.3546770595062
-13,1317.8211177837982
-12,1322.0255277363958
-11,1325.9693535782708
-10,1329.6540004769952
-9,1333.0808287679947
-8,1336.2511507952154
-7,1339.1661613800832
-6,1341.8247495985893
-5,1344.2269204608065
-4,1346.373768104497
-3,1348.308559028075
-2,1350.0294119284322
-1,1351.4668962575054
0,1352.6218660477011
1,1353.5492346060803
2,1354.2324971232122
3,1354.683587835766
4,1354.9030545685318
5,1354.8913829022536
6,1354.8243866159949
7,1354.5801424451265
8,1354.1325683266273
9,1353.4819098493306
10,1352.6062148897058
11,1350.99553740169
12,1349.2219533103412
13,1347.28505575888
14,1345.184403745563
15,1342.9195233814673
16,1340.4899092528092
17,1338.0783697147133
18,1335.8891977506298
19,1333.570243277156
20,1331.1210841111867
21,1328.5412833189257
22,1325.8303906967162
