offset_deg,e_day_Wh
-22,1452.5440897759972
-21,1460.3795801445772
-20,1467.9250930777257
-19,1475.1818515416571
-18,1482.1511597925287
-17,1488.834390885449
-16,1495.2329755174037
-15,1501.3483919554244
-14,1507.1821568608314
-13,1512.7358168640658
-12,1518.0109407772277
-11,1523.0091123559375
-10,1527.73192354087
-9,1532.1819962404288
-8,1536.558630349521
-7,1540.763396340924
-6,1544.7559022665496
-5,1548.4214548620482
-4,1551.7616268520694
-3,1554.777952016597
-2,1557.4719208345966
-1,1559.8449763992774
0,1561.8985105970373
1,1563.5727660011505
2,1564.9727665622531
3,1566.0995233202898
4,1566.9539976508368
5,1567.5371069245975
6,1568.0027285453452
7,1568.4379120414778
8,1568.8010915080183
9,1568.9404279355917
10,1568.8566766582287
11,1568.5505641831908
12,1568.0227869937005
13,1567.2740104872983
14,1566.3048680564734
15,1565.1159603156434
16,1563.7078544770254
17,1562.0810838769937
18,1560.236147653858
19,1558.1735105775374
20,1556.0788835862552
21,1554.1252488826362
22,1552.7082332698392
