offset_deg,e_day_Wh
-22,1792.827750420809
-21,1802.0890415694419
-20,1811.0250069903805
-19,1819.6360505818775
-18,1827.9226635188038
-17,1835.8854122108614
-16,1843.5249276213647
-15,1850.8948594099343
-14,1858.453764580084
-13,1865.9820658546255
-12,1873.241540897143
-11,1880.1100418801866
-10,1886.588647887102
-9,1892.678432804424
-8,1898.3804593853263
-7,1903.6957737130692
-6,1908.6254000357817
-5,1913.1703359494368
-4,1917.3315479102844
-3,1921.1099670615495
-2,1924.5064853620324
-1,1927.5219520065743
0,1930.1648285648066
1,1932.2607157698124
2,1933.9972016486215
3,1935.3747773663106
4,1936.3938745058088
5,1937.0548720854877
6,1937.5124837686635
7,1937.9173433713677
8,1938.1022354717566
9,1937.9911264460097
10,1937.5842259558463
11,1936.881704790782
12,1935.8836945306934
13,1934.5902873794555
14,1933.0015361764858
15,1931.117454590259
16,1928.938017496174
17,1926.463161540108
18,1923.9309731070625
19,1921.61196641384
20,1919.6043758300386
21,1917.368685893047
22,1914.9049149157108
