offset_deg,e_day_Wh
-22,1363.8465168720966
-21,1369.7695061474492
-20,1375.4439977339644
-19,1380.8677368810959
-18,1386.0375428924829
-17,1390.954167741183
-16,1396.2167340056249
-15,1401.220199677245
-14,1405.9358869943399
-13,1410.364521907537
-12,1414.506824461041
-11,1418.3635061389393
-10,1421.9352673473732
-9,1426.8651381692466
-8,1437.9724705695785
-7,1448.679433928136
-6,1458.973382657144
-5,1468.8454201515015
-4,1478.2890553636535
-3,1487.408280759521
-2,1496.0822904592899
-1,1504.2792038003354
0,1511.9970470742132
1,1519.3552207262
2,1526.2602255159948
3,1532.5502980566055
4,1538.0372249906263
5,1543.1401020752464
6,1547.8591453726788
7,1552.3096152092462
8,1556.5960590733553
9,1560.5286083485132
10,1564.10842261695
11,1567.336859112123
12,1570.2154583275924
13,1572.7459310179838
14,1574.9301463339482
15,1576.7701208930443
16,1578.2680086335129
17,1579.4260913319968
18,1580.7406737198853
19,1581.917681510191
20,1582.8036945875701
21,1583.4015187565487
22,1583.7140502516722
