offset_deg,e_day_Wh
-22,1630.9610059174383
-21,1636.129778176409
-20,1641.0592594798022
-19,1645.7503297331232
-18,1650.2038527368852
-17,1654.470269719748
-16,1659.1909791416942
-15,1667.0937564045346
-14,1674.7044535612172
-13,1682.0205559829592
-12,1689.0400849862717
-11,1696.0265779767192
-10,1702.7799614438206
-9,1709.2025607499736
-8,1715.29361539233
-7,1721.0524794751532
-6,1726.4785927093603
-5,1731.571457777813
-4,1736.3306223425448
-3,1740.7556645147345
-2,1744.8994323600014
-1,1748.7058117330876
0,1752.1470055105865
1,1755.0099629679821
2,1757.5540602880544
3,1759.830664934312
4,1761.8283673066105
5,1763.53871846404
6,1764.9610851067248
7,1766.0947988651792
8,1767.2197436072279
9,1768.093854962287
10,1768.7030768632162
11,1769.0465955497612
12,1769.1235564309327
13,1768.9330636925836
14,1768.4741801639339
15,1767.745927431949
16,1767.092368433921
17,1766.3291221706495
18,1765.326574759375
19,1764.083723589999
20,1762.5995346842212
21,1761.3100405259477
22,1759.9956873072308
