offset_deg,e_day_Wh
-22,843.3191179917596
-21,845.2149989337208
-20,847.627040299754
-19,849.9500085083935
-18,852.1990626218152
-17,854.3329110538011
-16,856.3505990000746
-15,858.2512734824486
-14,860.0341734495184
-13,861.6994732103233
-12,863.2457497576931
-11,864.6722783561951
-10,865.9786000429764
-9,867.1643203973845
-8,868.2326863011491
-7,869.1709636831134
-6,869.9770530988477
-5,870.6522057595657
-4,871.191056805219
-3,871.5861230545577
-2,871.8374095217155
-1,871.9449747726208
0,871.9089297009289
1,872.0089185945606
2,871.9892742010809
3,872.0933172819678
4,872.1853993664374
5,872.1682443970066
6,872.0420629902898
7,871.8071038287991
8,871.4636530768764
9,871.0120337451522
10,870.4526050369075
11,869.7857616905164
12,869.1494026647061
13,868.4895824125836
14,867.7260559671461
15,867.1298660009277
16,866.698899402194
17,866.1787750325595
18,865.5699228718127
19,864.8727989373377
20,864.0878846792851
21,863.2156863828939
22,862.2567345778452
