offset_deg,e_day_Wh
-22,1901.8616826980867
-21,1908.2043220213443
-20,1914.2574747743517
-19,1920.023758315457
-18,1926.0318811971629
-17,1936.68709191271
-16,1947.3032867965705
-15,1957.5374467361999
-14,1967.388627191223
-13,1976.8563582552995
-12,1985.940522676723
-11,1994.6412682915204
-10,2003.1679403815383
-9,2011.4250399354855
-8,2019.268097318706
-7,2026.6979595322869
-6,2033.7155131141246
-5,2040.3216629909753
-4,2046.5173146691445
-3,2052.357439798859
-2,2057.824631862566
-1,2062.8511371619798
0,2067.437760842997
1,2071.2572846326834
2,2074.697427033202
3,2077.7700784482413
4,2080.5109223612476
5,2082.9093906234975
6,2084.965602110401
7,2086.679612447452
8,2088.0514105835837
9,2089.08506507066
10,2090.0626075599184
11,2090.7254320419997
12,2091.0733241016083
13,2091.105997798006
14,2090.8230941393076
15,2090.2241798757927
16,2089.541667103167
17,2088.832270808675
18,2087.8429832260144
19,2086.5733836764302
20,2085.0229932260722
21,2083.191274742827
22,2081.118840676082
