offset_deg,e_day_Wh
-22,1735.5069588389965
-21,1742.7222010267008
-20,1749.6193875422928
-19,1758.8082855729708
-18,1771.1454814569863
-17,1783.0953006737163
-16,1794.6548358360033
-15,1805.8217780579746
-14,1816.5942864839822
-13,1826.970895527011
-12,1836.9504467020893
-11,1847.0226222977344
-10,1856.6657384296982
-9,1865.868232102703
-8,1874.6303594397948
-7,1882.9509547129692
-6,1890.8862765403874
-5,1898.567728578738
-4,1905.7658149308425
-3,1912.480766865768
-2,1918.712875668305
-1,1924.4624834899555
0,1929.7299751671812
1,1934.1498815277746
2,1938.1681177259425
3,1941.784953806845
4,1945.0006892346805
5,1947.9038671228952
6,1950.5290877677144
7,1952.8670073689343
8,1954.859630093049
9,1956.5074316137454
10,1957.8109139888152
11,1958.770602861996
12,1959.3870448883804
13,1959.6608053794494
14,1959.5924661632223
15,1959.5159693524015
16,1959.3744694811091
17,1958.9316123726894
18,1958.1880383650655
19,1957.1443956454764
20,1956.2821406837559
21,1955.500916061142
22,1954.4683354637002
