offset_deg,e_day_Wh
-22,1472.896582870735
-21,1483.405851744452
-20,1494.2327553981186
-19,1504.740779034181
-18,1514.9278345931543
-17,1524.7921753666208
-16,1534.3323337631648
-15,1544.0487576320302
-14,1553.4560898803718
-13,1562.5009769311932
-12,1571.1827588137955
-11,1579.5008978270873
-10,1587.4549625643851
-9,1595.044614360553
-8,1602.269595640766
-7,1609.129719785771
-6,1615.624862224939
-5,1621.7549525379986
-4,1627.5199673973646
-3,1632.9199242208492
-2,1638.0197380031773
-1,1642.7455900415366
0,1647.0719289245058
1,1650.7012512383676
2,1653.998856099133
3,1656.9647719558243
4,1659.5990334118806
5,1661.9016833268565
6,1663.8861481192516
7,1665.7453462464584
8,1667.3162387557818
9,1668.5989489866326
10,1669.5936105313122
11,1670.557550285934
12,1671.4093271805737
13,1672.0054198084454
14,1672.3459800480882
15,1672.431162546433
16,1672.2611238223526
17,1671.836021514589
18,1671.156013773148
19,1670.2212587933063
20,1669.031914491356
21,1667.5881383212816
22,1666.2853626092972
