offset_deg,e_day_Wh
-22,2020.9963531836147
-21,2031.5115741726713
-20,2041.6217652060468
-19,2051.329036360169
-18,2060.63549880082
-17,2069.5432570456364
-16,2078.054401543724
-15,2086.171001562336
-14,2093.8950983726636
-13,2101.2286987284415
-12,2108.17376863245
-11,2114.7322273870504
-10,2120.9059419258238
-9,2126.6967214240653
-8,2132.106312186496
-7,2137.5875909788792
-6,2142.770867639848
-5,2147.4996902532416
-4,2151.7752156258325
-3,2155.596881564233
-2,2158.965820976149
-1,2161.883301308407
0,2164.350468989858
1,2166.25754043688
2,2167.783428356504
3,2168.9287984125035
4,2169.6942078352886
5,2170.0801040993897
6,2170.086823891534
7,2169.7145923696025
8,2168.9635227127
9,2167.8645647373137
10,2167.068971598882
11,2165.972952989853
12,2164.5764093120797
13,2162.879153834861
14,2160.8809133711784
15,2158.5813291870004
16,2155.979958143122
17,2153.0762740688706
18,2149.8696693668653
19,2146.359456847909
20,2142.5448717949066
21,2138.0777874767136
22,2133.0040045995256
