offset_deg,e_day_Wh
-22,2159.448710898192
-21,2171.317338102106
-20,2182.7787955056533
-19,2193.8338264704234
-18,2204.4832641022144
-17,2214.982075930942
-16,2225.5333659607077
-15,2235.639417701976
-14,2245.3015182083404
-13,2254.5209661765603
-12,2263.2990619790858
-11,2271.6377510820635
-10,2279.726820421613
-9,2287.5561094431005
-8,2294.91154776588
-7,2301.7944548886726
-6,2308.206092233795
-5,2314.147657153342
-4,2319.6202773835976
-3,2324.6875541517497
-2,2329.327130809524
-1,2333.46237584442
0,2337.0941174462046
1,2339.993549719208
2,2342.4624494660557
3,2344.5011615686444
4,2346.109921611305
5,2347.482845980083
6,2348.549629843135
7,2349.237690675679
8,2349.5469198700316
9,2349.477123627794
10,2349.028022658872
11,2348.524134603854
12,2347.767737235392
13,2346.6646848191704
14,2345.2143932577246
15,2343.416196400555
16,2341.269347045933
17,2339.175189925124
18,2337.063099282054
19,2334.6469668109216
20,2331.9260270387504
21,2328.899455373976
22,2325.5663699959855
