offset_deg,e_day_Wh
-22,1973.7045245907625
-21,1982.114930415124
-20,1990.191770709449
-19,1998.1919890763895
-18,2006.3045473081916
-17,2014.0550141543213
-16,2021.4462667832472
-15,2028.4811204362315
-14,2035.162321646019
-13,2041.492541753914
-12,2047.4763825006062
-11,2053.114559050583
-10,2058.4090446055384
-9,2063.362150174826
-8,2068.2826590796153
-7,2072.8516946077575
-6,2077.0499120617587
-5,2080.9292856403304
-4,2084.561987117955
-3,2087.7923009212923
-2,2090.621856639086
-1,2093.0521232882966
0,2095.08440642625
1,2096.6573818714787
2,2097.9536456029696
3,2098.9260993569374
4,2099.5753166227796
5,2099.901724553887
6,2099.9056031157033
7,2099.5870845280824
8,2098.9461530020367
9,2097.982644770972
10,2096.696248416505
11,2095.322239546829
12,2093.726901035194
13,2091.844688954044
14,2089.8217036394626
15,2087.7365448654946
16,2085.390402793928
17,2082.3971840947193
18,2078.9306437709006
19,2075.2407977832972
20,2071.3261113385524
21,2067.1849787208575
22,2062.8157266061976
