offset_deg,e_day_Wh
-22,1251.6297320651172
-21,1257.957182546898
-20,1264.047968302989
-19,1269.9026943025203
-18,1275.5219859144713
-17,1280.906485262898
-16,1286.0568477078791
-15,1290.9737384511584
-14,1295.6578292658814
-13,1300.1097953501453
-12,1304.3303123043415
-11,1308.349596319885
-10,1312.4567293660427
-9,1316.3036230791447
-8,1319.9607248299676
-7,1323.549241246462
-6,1326.847727804748
-5,1329.8568442306828
-4,1332.5772034181596
-3,1335.0082257039392
-2,1337.1497960777401
-1,1339.0024575238476
0,1340.5667197494054
1,1341.8708668319603
2,1342.9411727471327
3,1343.778014568059
4,1344.3817397782466
5,1344.7526654596527
6,1344.8910776166485
7,1344.797230635951
8,1344.4713468825366
9,1343.9136164314368
10,1343.1241969352623
11,1342.1032136271824
12,1340.850759459017
13,1339.3668953739996
14,1338.0103706800314
15,1336.392446206376
16,1334.3051878261906
17,1332.281785801103
18,1330.128282473363
19,1327.844474346051
20,1325.4301510415098
21,1322.8850964508067
22,1320.2090899447624
