offset_deg,e_day_Wh
-22,1230.6887509687203
-21,1238.554590378537
-20,1246.1649449964207
-19,1253.5195955857616
-18,1260.6183892437577
-17,1267.4612345352
-16,1274.0480969016776
-15,1280.3789943151696
-14,1286.4539931511222
-13,1292.273204260944
-12,1297.8367792277627
-11,1303.1449067923854
-10,1308.5666724036028
-9,1313.7400191052193
-8,1318.8979840968027
-7,1323.735562521088
-6,1328.2530847554847
-5,1332.4509000063401
-4,1336.3293735300397
-3,1339.888884006692
-2,1343.1298210649625
-1,1346.052582957019
0,1348.6575743828403
1,1350.845345578618
2,1352.7756976216372
3,1354.4490362492888
4,1355.865752451094
5,1357.0262341941911
6,1357.9308684067455
7,1358.5800412110489
8,1358.9741376171137
9,1359.1135410397353
10,1358.998632781335
11,1358.629791546099
12,1358.0337622028133
13,1357.5366355328767
14,1357.0356510853248
15,1356.5488319530214
16,1355.8776910619702
17,1355.0226201592786
18,1353.9840083136144
19,1352.7622417606617
20,1351.357703831071
21,1349.7707749611823
22,1348.0018327865591
