offset_deg,e_day_Wh
-22,1146.8916984684556
-21,1153.8306540895674
-20,1160.5272986683299
-19,1167.588559898158
-18,1174.3786175615187
-17,1180.8979624658227
-16,1187.147399851939
-15,1193.1277636932045
-14,1198.8399120912454
-13,1204.2847228583823
-12,1209.4630892790055
-11,1214.3759160439363
-10,1219.024115353095
-9,1223.4086031828817
-8,1227.5302957155184
-7,1231.3901059283203
-6,1234.9889403414109
-5,1238.3276959228558
-4,1241.4072571505444
-3,1244.2284932304242
-2,1246.8574021146796
-1,1249.2139455600632
0,1251.280854067983
1,1252.9496296356813
2,1254.3997959498633
3,1255.7230745024815
4,1256.8512290855615
5,1257.7639294490946
6,1258.4618066463368
7,1258.945468593575
8,1259.2154989466194
9,1259.2724561094515
10,1259.1168723749727
11,1258.749253197705
12,1258.170076598221
13,1257.3797926989637
14,1256.3788233910363
15,1255.2680429301097
16,1254.3557413765984
17,1253.2704959466773
18,1252.012731587298
19,1250.5828510293472
20,1249.3535334552378
21,1248.1650188116887
22,1246.8344028537956
