offset_deg,e_day_Wh
-22,816.6577896166334
-21,820.5639995709394
-20,824.3349026287127
-19,827.969707790862
-18,831.4676703091852
-17,834.8280899237773
-16,838.0503092684453
-15,841.133712418721
-14,844.0777235620055
-13,846.8818057732772
-12,849.545459882878
-11,852.0870153441449
-10,854.6699146885021
-9,857.1548765139773
-8,859.5451913188814
-7,861.7518016284764
-6,863.7743802404156
-5,865.6126374599739
-4,867.2663203949412
-3,868.7352122981781
-2,870.0191319558128
-1,871.117933119387
0,872.0315039805062
1,872.9092522806359
2,873.6341130367082
3,874.2060465107763
4,874.6250318143528
5,874.8910726948509
6,875.0041987536199
7,874.9644658214931
8,874.771956056798
9,874.426777935021
10,873.9290661962636
11,873.2789817808039
12,872.7461301219425
13,872.3110795496573
14,871.9779124356803
15,871.5331343328573
16,870.976912336273
17,870.309433050897
18,869.5309025027791
19,868.6415460676733
20,867.6416084174106
21,866.5313534841894
22,865.3110644428548
