offset_deg,e_day_Wh
-22,1843.6635711355946
-21,1854.2345102927893
-20,1864.5331909483987
-19,1875.0756801509751
-18,1885.2442210264708
-17,1895.0401556243846
-16,1904.4648908823651
-15,1913.5198830497375
-14,1922.206623902307
-13,1930.52662841169
-12,1938.4814236146758
-11,1946.072538488057
-10,1953.3536041813138
-9,1960.5683318747951
-8,1967.3901061449997
-7,1973.820527240541
-6,1979.8611424172434
-5,1985.5207301744413
-4,1990.9411216975564
-3,1995.944557290472
-2,2000.5323753955904
-1,2004.705816680068
0,2008.466019425251
1,2011.5395406520217
2,2014.2695076533214
3,2016.6565793084487
4,2018.7013056778344
5,2020.4041345691269
6,2021.765411537211
7,2022.8233358881794
8,2023.678380203126
9,2024.2299111095126
10,2024.4779775920351
11,2024.4225426287887
12,2024.330391588373
13,2024.0714436135936
14,2023.5437225347928
15,2022.746927727876
16,2021.68067721099
17,2020.4016646189407
18,2018.882352337902
19,2017.0964165924302
20,2015.0431283055905
21,2013.0414246314085
22,2011.1554957991084
