offset_deg,e_day_Wh
-22,1073.651406555424
-21,1081.4449620044852
-20,1089.0026327068454
-19,1096.3242872032552
-18,1103.40990783826
-17,1110.2595785834253
-16,1116.8734744197352
-15,1123.2518519556236
-14,1129.7175046572825
-13,1135.996860994258
-12,1142.015790930828
-11,1147.7748709714942
-10,1153.274719812774
-9,1158.5159926721078
-8,1163.4993759862168
-7,1168.2588349535831
-6,1172.9197755087207
-5,1177.2979058915053
-4,1181.39402532852
-3,1185.2089365129568
-2,1188.7434417940513
-1,1191.998339586712
0,1194.9744209923492
1,1197.5322862622274
2,1199.858121211935
3,1201.9525983704702
4,1203.8163728706677
5,1205.450088775102
6,1206.8543790762315
7,1208.2010871822254
8,1209.3857012793515
9,1210.3665812509114
10,1211.1442891659801
11,1211.719367946055
12,1212.0923401240602
13,1212.4825738636641
14,1212.8173175339075
15,1212.9851501103597
16,1212.9866284779268
17,1212.8222939502866
18,1212.4926714643561
19,1211.9982688833297
20,1211.3395764086229
21,1210.517066100811
22,1209.5311915094287
