offset_deg,e_day_Wh
-22,1749.7488329884877
-21,1759.4995724130295
-20,1768.8922871632549
-19,1777.9283031226119
-18,1786.6089936417575
-17,1794.9357696612667
-16,1802.910070598419
-15,1810.533355889799
-14,1817.8070971052298
-13,1824.7327705666191
-12,1831.3118504191807
-11,1837.545802113225
-10,1843.436076263112
-9,1848.9841028565418
-8,1854.3922996605847
-7,1859.748515612628
-6,1864.7951186628222
-5,1869.4292467796786
-4,1873.6522758309516
-3,1877.4655118680614
-2,1880.8701871073845
-1,1883.8674562233546
0,1886.4583929495816
1,1888.5442580235156
2,1890.2783211166238
3,1891.6612635456163
4,1892.693682391524
5,1893.3760971521133
6,1893.708950337136
7,1893.8584697589865
8,1893.9879033257387
9,1893.9009861464667
10,1893.5327262091776
11,1892.883348729647
12,1891.9530194022682
13,1890.7418442753942
14,1889.249869819465
15,1887.4770831920246
16,1885.4234127020968
17,1883.088728475315
18,1880.472843320496
19,1877.5755137978172
20,1874.3964414883715
21,1871.363109557528
22,1868.9350899152084
