offset_deg,e_day_Wh
-22,1166.7163244549401
-21,1174.501327676826
-20,1182.0397439818134
-19,1189.331593607932
-18,1196.3769745105321
-17,1203.176055495228
-16,1209.7290698942297
-15,1216.075406117463
-14,1222.6236003271747
-13,1228.8955733526939
-12,1234.891793223618
-11,1240.6127654680777
-10,1246.059028580134
-9,1251.2311497179244
-8,1256.1297206156273
-7,1260.7553536956577
-6,1265.2210164758067
-5,1269.4945718577214
-4,1273.4656984449177
-3,1277.135072775835
-2,1280.5033721869154
-1,1283.5712718944587
0,1286.3394422497072
1,1288.714018627471
2,1290.8387219607257
3,1292.7141432964984
4,1294.3408565768596
5,1295.7194265096923
6,1296.8504092836706
7,1297.8559949393018
8,1298.750529585632
9,1299.4241219001565
10,1299.877266682276
11,1300.110443938687
12,1300.1241180209463
13,1299.918736864406
14,1299.7335291616337
15,1299.5396448866604
16,1299.1653686332324
17,1298.6111825123958
18,1297.8775565941987
19,1296.9649485107066
20,1295.873803157318
21,1294.604552492473
22,1293.1576154355876
