offset_deg,e_day_Wh
-22,384.3414181044708
-21,384.4348067263371
-20,385.1159630001265
-19,385.7562746960431
-18,386.3756522124097
-17,386.967605776204
-16,387.50894226720914
-15,387.9994229652668
-14,388.4388316283997
-13,388.826973832455
-12,389.16367640599316
-11,389.4487869428715
-10,389.6821733785275
-9,389.8637236187266
-8,389.99334521167316
-7,390.07096505607285
-6,390.10123858863085
-5,390.0839429912778
-4,390.00499601621596
-3,389.86439965290094
-2,389.6621766162369
-1,389.3983701733055
0,389.0730439797855
1,388.89059672035035
2,388.81193292611493
3,388.6810220654417
4,388.4978996243201
5,388.2626169736095
6,387.97524175021556
7,387.63585795801896
8,387.2445659710022
9,386.80148249291085
10,386.46538780525424
11,386.2232050639313
12,385.9354303105053
13,385.63331751175224
14,385.32956779190505
15,384.9815427840798
16,384.5893528344561
17,384.15312184105017
18,383.67298717484687
19,383.1490995993116
20,382.83281769619407
21,382.55409298478696
22,382.23679253756734
