offset_deg,e_day_Wh
-22,1898.987609011242
-21,1904.8960825482982
-20,1911.1885059607748
-19,1917.6698792241268
-18,1923.8348190373354
-17,1929.686445858391
-16,1935.227780395663
-15,1940.4617379826236
-14,1945.3911232309931
-13,1950.0192428539615
-12,1954.349489138276
-11,1958.3826592488494
-10,1966.9866326917568
-9,1975.8131690061919
-8,1984.2933931044588
-7,1992.539417301415
-6,2000.603442262883
-5,2008.375413725458
-4,2015.7291145794848
-3,2022.6631470708319
-2,2029.1764060880505
-1,2035.267988922173
0,2040.937129179714
1,2045.7339889997718
2,2050.2775391148143
3,2054.5010556616426
4,2058.403635959271
5,2061.9843928664186
6,2065.2424393073743
7,2068.176875477421
8,2070.786778172403
9,2073.0711918309435
10,2075.0291209805573
11,2076.659523853401
12,2077.961306992221
13,2079.166219431073
14,2080.422418426432
15,2081.5208613662808
16,2082.3492196809875
17,2082.9065399085644
18,2083.1918285984575
19,2083.204050417585
20,2082.9421266379068
21,2082.404933984856
22,2081.5913038303256
