offset_deg,e_day_Wh
-22,1970.2587044460395
-21,1975.9426162048167
-20,1981.6224503541428
-19,1987.6211539065298
-18,1993.2836473144869
-17,2002.3465898857266
-16,2013.2011547865698
-15,2023.662596501687
-14,2033.728574583322
-13,2043.3978179127776
-12,2052.6692156301306
-11,2061.541029000202
-10,2070.0126073195224
-9,2078.0835194687534
-8,2085.7852864008
-7,2093.317742319063
-6,2100.4610583671374
-5,2107.348737825838
-4,2113.75757448082
-3,2119.6878576665454
-2,2125.139909471888
-1,2130.114073233181
0,2134.6107035506393
1,2138.513639208305
2,2142.0044479093694
3,2145.123896878229
4,2147.871976096071
5,2150.2486951964693
6,2152.2540798198925
7,2153.888168030956
8,2155.151007013647
9,2156.042650085053
10,2156.563154027618
11,2156.712576729208
12,2156.7425515047926
13,2156.6461549207024
14,2156.6315085009173
15,2156.404592933731
16,2155.864445793371
17,2155.01125050989
18,2153.845196969318
19,2152.366480638283
20,2150.5753018822884
21,2148.471865474401
22,2146.056380291572
