offset_deg,e_day_Wh
-22,1120.6224922941133
-21,1129.236374016854
-20,1137.606380690218
-19,1145.7315832114925
-18,1153.6111798500767
-17,1161.2444838529232
-16,1168.6309128022356
-15,1175.7699793505317
-14,1183.0286333379665
-13,1190.120837994332
-12,1196.9336476866301
-11,1203.4668867331443
-10,1209.7204414342602
-9,1215.6942548907227
-8,1221.3883222008728
-7,1226.8601390908302
-6,1232.2190206477828
-5,1237.2665933394778
-4,1242.0030235092358
-3,1246.4285090634594
-2,1250.543276146892
-1,1254.3475760202527
0,1257.8416821297178
1,1260.80391401166
2,1263.5110008972383
3,1265.9632359465018
4,1268.1609183846153
5,1270.1043602635468
6,1271.7938867882558
7,1273.383056404854
8,1274.7824041620866
9,1275.954680627207
10,1276.9002541694158
11,1277.6195007339156
12,1278.1128027412014
13,1278.6734843436825
14,1279.1393948415025
15,1279.4188090308598
16,1279.5121823077434
17,1279.4199759501357
18,1279.142656338014
19,1278.68069425861
20,1278.034564297404
21,1277.2047443151112
22,1276.191715010732
