offset_deg,e_day_Wh
-22,1413.1406364497534
-21,1419.6852318533538
-20,1425.966885194541
-19,1431.9861383039902
-18,1437.7435473946246
-17,1443.2396798113673
-16,1448.4751108941996
-15,1453.4504209562435
-14,1458.1661923785316
-13,1462.6230068230768
-12,1466.9238477700774
-11,1471.302161392383
-10,1475.3879983426832
-9,1479.1819172953326
-8,1482.6844641793223
-7,1490.9469948723888
-6,1500.9283022151772
-5,1510.5615493342193
-4,1519.7899674033397
-3,1528.6046451508382
-2,1536.998897382326
-1,1544.9675532064082
0,1552.506530323359
1,1559.701859255119
2,1566.4524230072066
3,1572.8137176309442
4,1578.2717785102273
5,1583.2864369045567
6,1587.9647907359981
7,1592.3058658590353
8,1596.3089380235674
9,1599.973507451948
10,1603.2992779010342
11,1606.2861391395743
12,1608.9341520659323
13,1611.4915698091154
14,1613.9012155532969
15,1616.0049141671902
16,1617.8032739002483
17,1619.297021213021
18,1621.0214092820802
19,1622.533965846149
20,1623.7849820642332
21,1624.7756946678055
22,1625.5074313013406
