offset_deg,e_day_Wh
-22,2128.004856573925
-21,2140.1666042268116
-20,2151.939695707005
-19,2163.3239500370846
-18,2175.0933714570665
-17,2186.4345327200726
-16,2197.3460288502156
-15,2207.8288869947364
-14,2217.884230495683
-13,2227.5148456828383
-12,2236.720699199912
-11,2245.5024872373424
-10,2253.8614773935087
-9,2261.798930502483
-8,2269.6407614632544
-7,2277.0293759280494
-6,2283.9630099823603
-5,2290.4580448564484
-4,2296.667276803394
-3,2302.3862566342527
-2,2307.616038409031
-1,2312.3575636810374
0,2316.6116558298777
1,2320.1941607296867
2,2323.366958221296
3,2326.153140453196
4,2328.5891755382686
5,2330.655959897209
6,2332.353403187203
7,2333.6813201253985
8,2334.639429029892
9,2335.2273505826224
10,2335.4446068635507
11,2335.290620676862
12,2335.055641397019
13,2334.5949364538696
14,2333.7929847199657
15,2332.7754292150535
16,2331.8437548261777
17,2330.6095691826813
18,2329.072075670027
19,2327.2304085264905
20,2325.083633923397
21,2322.630751295791
22,2319.870694923573
