offset_deg,e_day_Wh
-22,1917.615829091282
-21,1924.3596774089644
-20,1930.7960723442516
-19,1936.9266129690018
-18,1942.75287358094
-17,1950.5446491834061
-16,1961.7916446082872
-15,1973.4494621129127
-14,1985.117930930194
-13,1996.3304754732735
-12,2007.0854938628104
-11,2017.3818005138564
-10,2027.218537160637
-9,2036.5951070334097
-8,2045.5111247822751
-7,2053.9663774315804
-6,2061.9607932637273
-5,2069.4944165364486
-4,2076.567386582702
-3,2083.1799202676057
-2,2089.3322970639365
-1,2095.0248462056334
0,2100.258128282623
1,2104.6325149157947
2,2108.6048427645937
3,2112.358687505045
4,2115.7406844997768
5,2118.750984272004
6,2121.3897641130607
7,2123.657223788732
8,2125.553581526512
9,2127.079070335418
10,2128.233934661096
11,2129.018427365668
12,2129.432807018812
13,2129.4773354869267
14,2129.1522758086585
15,2128.4578903467163
16,2128.4538234972515
17,2128.298722931075
18,2127.8558622747396
19,2127.125742934977
20,2126.10887085581
21,2124.805755310472
22,2123.2169078857246
