offset_deg,e_day_Wh
-22,1537.402144002303
-21,1545.5623547505702
-20,1553.4617215026228
-19,1561.099148108511
-18,1568.4737899627412
-17,1575.5850079148845
-16,1582.4323331637797
-15,1589.0597123072264
-14,1596.2474081960843
-13,1603.1065347343767
-12,1609.6371632018813
-11,1615.83943623703
-10,1621.7135568255262
-9,1627.2597787469738
-8,1632.478398196496
-7,1637.3697463680573
-6,1641.934182836837
-5,1646.1720896153531
-4,1650.083865785827
-3,1653.6699226323265
-2,1656.9306792122147
-1,1659.866558318793
0,1662.4780214194518
1,1664.5301039604017
2,1666.2718122255592
3,1667.7033861750533
4,1668.9924983565081
5,1670.249049769896
6,1671.2420506071603
7,1671.971686606671
8,1672.4381494436295
9,1672.6416355557037
10,1672.582345070033
11,1672.2604808506326
12,1671.6762476746
13,1670.8298515407748
14,1669.721499112266
15,1668.3513972931055
16,1666.7197529387406
17,1665.2896469421876
18,1664.2862475101665
19,1663.0726483557191
20,1661.6491117850155
21,1660.0159049860056
22,1658.1733000023173
