offset_deg,e_day_Wh
-22,2159.443488422717
-21,2171.3015600737463
-20,2182.754137192281
-19,2193.801817454052
-18,2204.445274917117
-17,2214.685247348425
-16,2224.5225248402985
-15,2234.1034734156738
-14,2243.785359148339
-13,2253.2611468889563
-12,2262.5909295775186
-11,2271.4380967511493
-10,2279.80386332773
-9,2287.6894174298054
-8,2295.095913691673
-7,2302.024467017925
-6,2308.476146767133
-5,2314.4519713393743
-4,2319.9529031503193
-3,2324.9798439778433
-2,2329.5336306697436
-1,2333.615031203293
0,2337.243419417613
1,2340.1059013157205
2,2342.5258614617787
3,2344.5036197201807
4,2346.0394014448566
5,2347.1333450177844
6,2347.9570605286126
7,2348.499070395034
8,2348.8968263805787
9,2348.933771568028
10,2348.6097546617452
11,2347.9245562562437
12,2346.877888914284
13,2345.4693974710967
14,2343.698659572304
15,2341.5651864502265
16,2339.068423941452
17,2336.2077537474743
18,2333.2226268033114
19,2330.4079608954667
20,2327.7923151161913
21,2325.143858794829
22,2322.215578262877
