offset_deg,e_day_Wh
-22,1019.1426152943596
-21,1026.92073205111
-20,1034.4846194851639
-19,1041.832731991904
-18,1048.9636867991874
-17,1055.8762451574382
-16,1062.5692971063686
-15,1069.0419432568465
-14,1075.3638633880867
-13,1081.829555538822
-12,1088.0420027383811
-11,1094.0005511931956
-10,1099.7046265540562
-9,1105.15372852342
-8,1110.3559434053022
-7,1115.5442272675634
-6,1120.4455526275715
-5,1125.0596582528701
-4,1129.386338521338
-3,1133.4254402041952
-2,1137.1768594799028
-1,1140.640539156329
0,1143.816466082797
1,1146.5347610838594
2,1149.0133658531727
3,1151.252340916371
4,1153.2517777272922
5,1155.011802367631
6,1156.5325752885929
7,1157.9344758876375
8,1159.2317356748626
9,1160.3144237856268
10,1161.1827884842546
11,1161.837103506811
12,1162.491192814795
13,1163.0846244092331
14,1163.5014470096535
15,1163.7420482843806
16,1163.8068381715248
17,1163.696248033103
18,1163.41072987064
19,1162.950755602388
20,1162.31681640218
21,1161.5094220998449
22,1160.5291006430575
