offset_deg,e_day_Wh
-22,1519.9618465707467
-21,1525.834660951784
-20,1531.4480311880613
-19,1536.8036980776365
-18,1541.9033695345288
-17,1546.7487163638234
-16,1551.3413682101857
-15,1555.6829096811375
-14,1559.7748766463305
-13,1564.0008630586867
-12,1573.3416378800255
-11,1582.3704425638632
-10,1591.0830607550542
-9,1599.5773759271501
-8,1608.0227390743712
-7,1616.2924226779555
-6,1624.1684693778525
-5,1631.6496404714471
-4,1638.735005987167
-3,1645.4238790953173
-2,1651.7157664666815
-1,1657.6103297877394
0,1663.1073552853973
1,1667.8290684383305
2,1672.1990504043915
3,1676.3693736878895
4,1680.2656657835892
5,1683.869839281586
6,1687.181855731745
7,1690.2017331465483
8,1692.9295382806233
9,1695.3653797603247
10,1697.5094019421908
11,1699.3617794004808
12,1700.9227119633572
13,1702.1924202332593
14,1703.1711415398502
15,1703.85912628419
16,1704.2566346409355
17,1704.3639335919079
18,1704.5724572214735
19,1705.1087114527988
20,1705.4976814101724
21,1705.6647017572736
22,1705.6104205999002
