offset_deg,e_day_Wh
-22,1104.34687770842
-21,1110.250045935824
-20,1115.944993318722
-19,1121.4301381262953
-18,1126.705324388728
-17,1131.7704354701057
-16,1136.6253915380007
-15,1141.2701471261505
-14,1145.8404541916834
-13,1150.442293234523
-12,1154.8059657910899
-11,1158.9315133968828
-10,1162.8190036705628
-9,1166.4685282968635
-8,1169.8802010981908
-7,1173.0541561947189
-6,1176.0106946022079
-5,1178.9021063662776
-4,1181.5240806728289
-3,1183.8768142440076
-2,1185.9602816504012
-1,1187.7736995570244
0,1189.3171856648705
1,1190.6447493214478
2,1191.7484365066466
3,1192.6284530937942
4,1193.2850154793186
5,1193.7183498622994
6,1193.928691605774
7,1193.916284679954
8,1193.6813811874417
9,1193.358150284342
10,1193.0487510501905
11,1192.5369338933706
12,1191.822908521612
13,1190.9068876479266
14,1189.7890869582984
15,1188.469725158679
16,1187.1755091658129
17,1185.9734762461676
18,1184.6076464422413
19,1182.6474285453469
20,1180.299959909239
21,1177.832111656464
22,1175.244041479281
