offset_deg,e_day_Wh
-22,2044.0968984892816
-21,2055.4441037775696
-20,2066.4200797189096
-19,2077.114191138331
-18,2088.0807340790348
-17,2098.6363090274363
-16,2108.7819404249585
-15,2118.518797229409
-14,2127.8481548422897
-13,2136.772912829745
-12,2145.2931227847744
-11,2153.4097910695637
-10,2161.1243609599105
-9,2168.4382724376806
-8,2175.6274860958274
-7,2182.416518909235
-6,2188.7740664658895
-5,2194.7364713268717
-4,2200.4042814078957
-3,2205.608878762423
-2,2210.3515226111313
-1,2214.633357109051
0,2218.455405489882
1,2221.7224604116655
2,2224.597739892248
3,2227.112867758863
4,2229.2908019228144
5,2231.1162689683497
6,2232.589340867165
7,2233.709994734133
8,2234.478111152173
9,2234.8934727314518
10,2234.955762945642
11,2234.664565262844
12,2234.2919652693554
13,2233.72545042234
14,2232.832860324976
15,2231.804803571464
16,2230.7963346490374
17,2229.499725049332
18,2227.9143178394324
19,2226.0393838133937
20,2223.874122406306
21,2221.4176628604214
22,2218.6690656433116
