offset_deg,e_day_Wh
-22,1395.4067367990858
-21,1400.7682119607048
-20,1405.9208037330109
-19,1411.0233392158893
-18,1416.2046207971994
-17,1421.1513693904699
-16,1425.8637758031275
-15,1430.342055903927
-14,1434.5864475962053
-13,1438.5972079524845
-12,1442.3746105005262
-11,1445.9189426528214
-10,1449.230503272995
-9,1452.4586221384682
-8,1455.4778121274014
-7,1458.2414900014232
-6,1460.7499834056034
-5,1463.0036205126873
-4,1465.0845977400074
-3,1466.9046616062028
-2,1468.4461985112175
-1,1469.7095259917342
0,1470.6948780049445
1,1471.615124833154
2,1472.368782078026
3,1472.8817003018976
4,1473.1540289765528
5,1473.1859055306159
6,1472.9774548887299
7,1472.5287891270161
8,1471.8400072445206
9,1471.0377398673659
10,1470.1262487585832
11,1469.0067788690583
12,1467.679449312866
13,1466.1824009482546
14,1464.8893244874225
15,1463.4038329360321
16,1461.725940590521
17,1459.8556545018039
18,1457.7929750278572
19,1455.5378964746021
20,1453.0904078243161
21,1450.4504935507462
22,1447.6971470811777
