offset_deg,e_day_Wh
-22,1313.5989053830965
-21,1320.1278562901782
-20,1326.405547088018
-19,1332.432862591903
-18,1338.2107022120426
-17,1343.7399759892674
-16,1349.0216007658205
-15,1354.0564964913128
-14,1358.8455826641411
-13,1363.3897749088228
-12,1367.689981689838
-11,1371.794633346771
-10,1375.972443955819
-9,1379.876493971469
-8,1383.5246472207336
-7,1387.144566997762
-6,1390.4609854851979
-5,1393.474724617907
-4,1396.1853856681714
-3,1398.5928430425297
-2,1400.6978145118017
-1,1402.500977252556
0,1404.0029661464814
1,1405.2090903689273
2,1406.1729457886158
3,1406.895009936506
4,1407.3757258128562
5,1407.6155010500995
6,1407.6147072200347
7,1407.373679285238
8,1406.8927151945027
9,1406.1720756220247
10,1405.2119838499714
11,1404.012625793963
12,1402.5741501709322
13,1400.5532935088293
14,1398.3998969158217
15,1396.1505528201633
16,1393.8208319817534
17,1391.7213826992693
18,1389.4868711188833
19,1387.1171329213669
20,1384.6119994072142
21,1381.9712986335114
22,1379.1948566114372
