offset_deg,e_day_Wh
-22,1905.3989827994847
-21,1914.4375191857405
-20,1925.5184874343786
-19,1936.2445200990956
-18,1946.614580648401
-17,1956.6280398536994
-16,1966.2845878771307
-15,1975.826944704987
-14,1985.9112670788363
-13,1995.5621603984505
-12,2004.7804897117362
-11,2013.5672055280963
-10,2021.9233221450618
-9,2029.8498992743296
-8,2037.348026243123
-7,2044.4188082421797
-6,2051.0633542284777
-5,2057.2827661883643
-4,2063.078129537399
-3,2068.450504485063
-2,2073.4009182311556
-1,2077.9303578897184
0,2082.0399947262604
1,2085.4463731979185
2,2088.449757371445
3,2091.0506198520793
4,2093.5626280496485
5,2095.7757573258614
6,2097.6512287283654
7,2099.189330207043
8,2100.390302397126
9,2101.254336435953
10,2101.7815720155354
11,2101.9720956894007
12,2101.8259394412635
13,2101.3430795184754
14,2100.523435531146
15,2099.3668698169704
16,2097.873187071409
17,2096.980100475712
18,2096.0604547076277
19,2094.8759189247207
20,2093.4264447508212
21,2091.7119438006685
22,2089.7322879024177
