offset_deg,e_day_Wh
-22,1003.3631789766387
-21,1010.8329746980868
-20,1018.0970458085271
-19,1025.1540403247488
-18,1032.0027403921645
-17,1038.64204828187
-16,1045.0709748142888
-15,1051.28862963537
-14,1057.4857637601062
-13,1063.7012911208533
-12,1069.6741693734189
-11,1075.4038028791995
-10,1080.889665213327
-9,1086.1312946049488
-8,1091.1282897947244
-7,1096.046245880072
-6,1100.7621236479604
-5,1105.202878940795
-4,1109.3683089044684
-3,1113.2582564464992
-2,1116.8726075927534
-1,1120.2112890226206
0,1123.274265768904
1,1125.9073019788036
2,1128.3106327526355
3,1130.4842803704503
4,1132.428292829236
5,1134.1427479937167
6,1135.6277535930647
7,1137.0410220712204
8,1138.3183724473806
9,1139.389001979096
10,1140.2530890086502
11,1140.9108338570722
12,1141.4661660456877
13,1142.0653659634793
14,1142.4946120011286
15,1142.7542081741701
16,1142.8444782652118
17,1142.76576511663
18,1142.5184299807813
19,1142.1028519279766
20,1141.5194273123386
21,1140.7685692955379
22,1139.850707428338
