offset_deg,e_day_Wh
-22,650.9169569662514
-21,654.0014457078953
-20,657.2906965764688
-19,660.4653281079624
-18,663.5175063889152
-17,666.4464740611945
-16,669.2515240548402
-15,671.9319978766773
-14,674.4872840886812
-13,676.9168169436562
-12,679.2200751523103
-11,681.3965807608652
-10,683.4458981223111
-9,685.367632947565
-8,687.1614314252798
-7,688.8269794010705
-6,690.3640016085295
-5,691.7722609457207
-4,693.0515577919164
-3,694.205601797033
-2,695.2676815063024
-1,696.1795550099855
0,696.94116322879
1,697.8430457308637
2,698.6236110491215
3,699.2828544533195
4,699.8207923854818
5,700.2374679047746
6,700.5329517111206
7,700.7073423473082
8,700.7607661232107
9,700.6933769246017
10,700.5053559700142
11,700.1969115446948
12,699.7682787264806
13,699.3100472667675
14,699.0286735178445
15,698.6398943501438
16,698.1439518015077
17,697.5414351125121
18,697.1258410589214
19,696.8772870572626
20,696.5392794979034
21,696.1120307043811
22,695.5957697276176
