offset_deg,e_day_Wh
-22,985.6942184022121
-21,986.8889992191926
-20,987.9632733390667
-19,988.9168938687561
-18,989.7497347964638
-17,991.8092984945633
-16,994.7655765349544
-15,997.5875693899275
-14,1000.2739005308074
-13,1002.8233363946017
-12,1005.4940947463806
-11,1008.0628182522919
-10,1010.4627008483149
-9,1012.6929078973833
-8,1014.7526825302305
-7,1016.6413395951619
-6,1018.3582607406495
-5,1020.0218510726984
-4,1021.5158758940054
-3,1022.8069132280026
-2,1023.8945774056465
-1,1024.7785350431875
0,1025.4585032826826
1,1026.2350499418233
2,1026.8300461017448
3,1027.2432744784105
4,1027.5219653315871
5,1027.887287088223
6,1028.0872512306917
7,1028.1217325516009
8,1027.9906399835586
9,1027.693916179349
10,1027.2315371451737
11,1026.6035119289324
12,1025.8098823623677
13,1024.8507228548037
14,1024.1568985168446
15,1023.3534690324749
16,1022.4675663914355
17,1021.46349220979
18,1020.3093523345922
19,1019.0052644725878
20,1018.1157357462059
21,1017.1520275482546
22,1016.0610790474807
