offset_deg,e_day_Wh
-22,794.8555244500417
-21,799.9936484276534
-20,806.6140935416328
-19,813.47603854582
-18,820.1621620639696
-17,826.6427060288556
-16,832.9162976197647
-15,838.9817832375791
-14,844.8381958573628
-13,850.4847297289714
-12,855.920720331543
-11,861.1456281673069
-10,866.1590254159913
-9,870.9605847583011
-8,875.5500698706969
-7,879.9273272272546
-6,884.0922789381639
-5,888.0686320850978
-4,891.9229901982009
-3,895.5399454247115
-2,898.9196643011223
-1,902.0623634009285
0,904.9683054198888
1,907.5702934850863
2,909.9816218631652
3,912.2025671083777
4,914.2334422370855
5,916.0745976936034
6,917.7264198010356
7,919.1893288472804
8,920.4637771232372
9,921.5502470029708
10,922.5031735024127
11,923.4983735257808
12,924.3364050894403
13,925.0179068166732
14,925.5435432796185
15,925.9140034012853
16,926.1299989311891
17,926.1922629938351
18,926.2255774458512
19,926.4585709458381
20,926.6257003027094
21,926.6874914960694
22,926.6216325772207
