offset_deg,e_day_Wh
-22,1377.4560895588825
-21,1383.524291163893
-20,1389.3436412499946
-19,1394.9146361709063
-18,1400.2377823537809
-17,1405.313593348547
-16,1410.1425869831671
-15,1414.7252826265399
-14,1419.0621985607468
-13,1423.1538494642596
-12,1427.0403332228354
-11,1431.0516041422288
-10,1434.7863000600266
-9,1438.2449364215472
-8,1441.4280115406839
-7,1450.7901288656421
-6,1460.1340907089154
-5,1469.1426612593064
-4,1477.7794899100545
-3,1486.0371584207505
-2,1493.9099351623158
-1,1501.393254821865
0,1508.4833998174336
1,1515.3228275232345
2,1521.76313218307
3,1527.2386938428804
4,1532.4016076852845
5,1537.261572533147
6,1541.817115233906
7,1546.0669819108502
8,1550.010112869979
9,1553.6456223115815
10,1556.9727816679524
11,1559.9910057222532
12,1562.699840892405
13,1565.2551531019385
14,1567.7719739393483
15,1570.007728645037
16,1571.9623866842162
17,1573.636008574647
18,1575.5287933017569
19,1577.2655767087097
20,1578.7615368673883
21,1580.0171540405086
22,1581.0329808296678
