offset_deg,e_day_Wh
-22,1677.125328806711
-21,1683.672907655397
-20,1689.9277528880527
-19,1695.891290183784
-18,1705.8972034703231
-17,1716.0619418757904
-16,1725.8816903177076
-15,1735.3546275282324
-14,1744.4793809788825
-13,1753.2549272165686
-12,1761.6805199196347
-11,1769.755636324634
-10,1777.4799362332203
-9,1785.090000543583
-8,1792.4554457739657
-7,1799.4326449926962
-6,1806.197399677701
-5,1812.6217674362251
-4,1818.6214354926997
-3,1824.1967897519003
-2,1829.3482390559905
-1,1834.0762066014343
0,1838.3811223353298
1,1841.974127548809
2,1845.1990204974002
3,1848.0559950435681
4,1850.545241468916
5,1852.7039734546265
6,1854.5827921949183
7,1856.1319327702845
8,1857.6252220235428
9,1858.8604591112364
10,1859.7977647563844
11,1860.4373663466001
12,1860.7794868950534
13,1860.8243432826014
14,1860.5721447195858
15,1860.0230914224728
16,1859.1773735010659
17,1858.0351700525998
18,1856.5966484595556
19,1854.8619638884825
20,1853.4455087803765
21,1851.8147904165812
22,1850.1297593494226
