offset_deg,e_day_Wh
-22,1224.2576878747961
-21,1228.5532108849143
-20,1232.6726503530026
-19,1236.6153512213486
-18,1240.3807106359932
-17,1243.9681752000238
-16,1247.3772385074512
-15,1250.7585884765203
-14,1253.9668943321808
-13,1256.9750983040717
-12,1259.7924724771497
-11,1262.4239830279284
-10,1264.84100510907
-9,1267.0432975824845
-8,1269.0306579574712
-7,1270.802921216318
-6,1272.3599587261315
-5,1273.7016772313077
-4,1274.828017921997
-3,1275.7389555746674
-2,1276.4344977615126
-1,1276.9197467204103
0,1277.1748752170904
1,1277.3192176853538
2,1277.2610553392478
3,1277.0005254940938
4,1276.5377851603507
5,1275.873016836483
6,1275.2611683728942
7,1274.5213215398044
8,1273.610032926657
9,1272.7531691934164
10,1271.8158821946276
11,1270.7118306427215
12,1269.4412765475247
13,1268.004506155231
14,1266.4018299294628
15,1264.6335825602068
16,1262.7001230022695
17,1260.6018345441896
18,1258.6888683543466
19,1257.0095395207118
20,1255.2014926617514
21,1253.3600881451432
22,1251.7376424412407
