offset_deg,e_day_Wh
-22,1956.0146205686558
-21,1963.3464255367128
-20,1970.3989349902695
-19,1977.6250229986495
-18,1984.672628408628
-17,1991.3816497416956
-16,1997.7549009275087
-15,2003.7951118483627
-14,2009.5049226198505
-13,2014.8878617171729
-12,2019.9462480517627
-11,2024.6813588306936
-10,2029.0954228778664
-9,2033.1905548333664
-8,2040.906961032624
-7,2050.732321657002
-6,2060.154944427365
-5,2069.3300518288415
-4,2078.0812322274705
-3,2086.37707358846
-2,2094.2139861456067
-1,2101.589156651101
0,2108.500322109945
1,2114.9764135797864
2,2121.163715780762
3,2126.951107416949
4,2132.337318211623
5,2137.3212053459692
6,2141.9017186391084
7,2146.077872904514
8,2149.443488925551
9,2152.2524443241587
10,2154.695228949404
11,2156.7706706034396
12,2158.6497217278047
13,2160.3558313651565
14,2161.9133115422774
15,2163.389049768709
16,2164.5612898338222
17,2165.429198479228
18,2165.9919392447446
19,2166.248668815499
20,2166.19853390184
21,2165.840668603231
22,2165.1741922173883
