offset_deg,e_day_Wh
-22,1176.5676896120244
-21,1184.3302164089569
-20,1191.8436386658468
-19,1199.108197572305
-18,1206.1241973788563
-17,1212.8919994367857
-16,1219.416052206248
-15,1225.7156651922232
-14,1232.1933743323566
-13,1238.3956987475894
-12,1244.3232667625616
-11,1249.9767314447122
-10,1255.356766283939
-9,1260.464061071645
-8,1265.299317969582
-7,1269.8632477608378
-6,1274.2169092301742
-5,1278.4225073297366
-4,1282.3285993049183
-3,1285.935917357163
-2,1289.2451820419976
-1,1292.25709945527
0,1294.972358595292
1,1297.265915239772
2,1299.3164956762303
3,1301.1247063323246
4,1302.6911207695064
5,1304.0162901570802
6,1305.1007447204754
7,1305.978786349921
8,1306.8033378894697
9,1307.4159534878531
10,1307.8170752342912
11,1308.0071210488613
12,1307.986483988534
13,1307.755531652559
14,1307.3212244837634
15,1307.1059102226995
16,1306.7176028143222
17,1306.1566730680222
18,1305.423471845988
19,1304.5183298483653
20,1303.441557500605
21,1302.193444943187
22,1300.7742621236503
