offset_deg,e_day_Wh
-22,1234.4105714451425
-21,1237.374223241381
-20,1240.1873626121023
-19,1242.9291490943535
-18,1245.6427434729458
-17,1248.1871616315157
-16,1250.56218499239
-15,1252.7676159901962
-14,1254.8032773329244
-13,1256.6690113087739
-12,1258.364679138575
-11,1259.890160373639
-10,1261.2453523389395
-9,1262.6535921559246
-8,1263.9157867491022
-7,1264.9786604918463
-6,1265.8422019563889
-5,1266.5064123674638
-4,1267.0638662354684
-3,1267.4166002861757
-2,1267.5432321271164
-1,1267.4438113080125
0,1267.1183977143533
1,1266.9757464059762
2,1266.62568117316
3,1266.16756643982
4,1265.5143687423583
5,1264.655456972902
6,1263.590800985743
7,1262.320376997718
8,1260.8441679816328
9,1259.357940658685
10,1257.7813646214104
11,1256.0237265124333
12,1254.0850346544876
13,1252.0424585721858
14,1250.2020414152596
15,1248.2011540237095
16,1246.0397663560466
17,1243.7178559777562
18,1241.2354088709185
19,1238.5924202945512
20,1235.788895694851
21,1232.8248516644378
22,1229.839624145152
